Type	Name	# Requests	# Fails	Median (ms)	95%ile (ms)	99%ile (ms)	Average (ms)	Min (ms)	Max (ms)	Average size (bytes)	Current RPS	Current Failures/s
GET	/api/v1/logs?limit=100&offset=926	1	0	370.55	370	370	370.55	371	371	47	0	0
GET	/api/v1/logs?limit=100&offset=931	1	0	132.9	130	130	132.9	133	133	47	0	0
GET	/api/v1/logs?limit=100&offset=936	1	0	169.7	170	170	169.7	170	170	47	0	0
GET	/api/v1/logs?limit=100&offset=937	1	0	48.98	49	49	48.98	49	49	47	0	0
GET	/api/v1/logs?limit=100&offset=940	2	0	270	217000	217000	108453.49	270	216637	47	0	0
GET	/api/v1/logs?limit=100&offset=947	1	0	290.95	290	290	290.95	291	291	47	0	0
GET	/api/v1/logs?limit=100&offset=948	2	0	6.15	410	410	209.8	6	413	47	0	0
GET	/api/v1/logs?limit=100&offset=949	1	0	72.08	72	72	72.08	72	72	47	0	0
GET	/api/v1/logs?limit=100&offset=95	1	0	2101.42	2100	2100	2101.42	2101	2101	46	0	0
GET	/api/v1/logs?limit=100&offset=952	1	0	213586.94	214000	214000	213586.94	213587	213587	47	0	0
GET	/api/v1/logs?limit=100&offset=954	1	0	93.34	93	93	93.34	93	93	47	0	0
GET	/api/v1/logs?limit=100&offset=955	1	0	92.8	93	93	92.8	93	93	47	0	0
GET	/api/v1/logs?limit=100&offset=956	1	0	21562.93	22000	22000	21562.93	21563	21563	47	0	0
GET	/api/v1/logs?limit=100&offset=959	1	0	21.85	22	22	21.85	22	22	47	0	0
GET	/api/v1/logs?limit=100&offset=962	1	0	207.4	210	210	207.4	207	207	47	0	0
GET	/api/v1/logs?limit=100&offset=964	1	0	24.5	25	25	24.5	25	25	47	0	0
GET	/api/v1/logs?limit=100&offset=966	2	0	25	57	57	40.6	25	57	47	0	0
GET	/api/v1/logs?limit=100&offset=967	2	0	12	5400	5400	2687.6	12	5363	47	0	0
GET	/api/v1/logs?limit=100&offset=968	2	0	76.29	48000	48000	24283.86	76	48491	47	0	0
GET	/api/v1/logs?limit=100&offset=970	1	0	36.97	37	37	36.97	37	37	47	0	0
GET	/api/v1/logs?limit=100&offset=972	1	0	105.02	110	110	105.02	105	105	47	0	0
GET	/api/v1/logs?limit=100&offset=974	2	0	73.13	190	190	129.36	73	186	47	0	0
GET	/api/v1/logs?limit=100&offset=975	1	0	83.51	84	84	83.51	84	84	47	0	0
GET	/api/v1/logs?limit=100&offset=977	1	0	475.55	480	480	475.55	476	476	47	0	0
GET	/api/v1/logs?limit=100&offset=979	2	0	1400	119000	119000	59973.65	1371	118577	47	0	0
GET	/api/v1/logs?limit=100&offset=986	1	0	205.75	210	210	205.75	206	206	47	0	0
GET	/api/v1/logs?limit=100&offset=987	1	0	51.98	52	52	51.98	52	52	47	0	0
GET	/api/v1/logs?limit=100&offset=989	1	0	136790.02	137000	137000	136790.02	136790	136790	47	0	0
GET	/api/v1/logs?limit=100&offset=994	1	0	35.01	35	35	35.01	35	35	47	0	0
GET	/api/v1/logs?limit=100&offset=997	2	0	54	89	89	71.56	54	89	47	0	0
GET	/api/v1/logs?limit=50	674	0	220	144000	198000	15778.67	7	248587	25618	0.4	0
GET	/api/v1/logs?search=ssh&limit=100	416	0	290	133000	171000	16185.87	10	243118	1916	0.2	0
GET	/api/v1/stats	830	0	110	93000	178000	11037.35	4	236075	78	0.3	0
GET	/api/v1/stream	78	0	220	194000	264000	19199.46	11	263604	0	0.1	0
	Aggregated	6012	0	240	134000	194000	16217.04	3	266610	3150.7	2.4	0
